timestamp;accelerometer_x;accelerometer_y;accelerometer_z;gyroscope_x;gyroscope_y;gyroscope_z;magnetometer_x;magnetometer_y;magnetometer_z;
no_units;no_units;no_units;no_units;no_units;no_units;no_units;no_units;no_units;no_units;
;-0.43607;0.89877;0.16585;0.47412;-1.2356;0.24182;208.91;193.85;-410.26;
;-0.34622;0.97107;0.11363;0.59063;-1.7121;0.28004;208.91;194.27;-410.39;
;-0.28563;1.0351;0.03923;0.58571;-1.6391;0.34013;208.91;194.27;-410.39;
;-0.20207;1.0324;-0.039322;0.58071;-1.306;0.36231;208.91;194.27;-410.39;
;-0.1152;0.94225;-0.11145;0.57902;-0.98706;0.33562;208.91;194.27;-410.39;
;-0.034515;0.82288;-0.18222;0.54298;-0.77476;0.24532;208.55;194.44;-410.35;
;0.036758;0.75644;-0.20361;0.49539;-0.60944;0.14082;208.55;194.44;-410.35;
;0.050751;0.7744;-0.17896;0.46989;-0.43536;0.057589;208.55;194.44;-410.35;
;-0.00083923;0.86479;-0.13277;0.46646;-0.26196;0.026423;208.55;194.44;-410.35;
;-0.083786;0.97838;-0.079971;0.47711;-0.089564;0.027027;207.88;194.64;-410.42;
;-0.16084;1.0591;-0.046341;0.50132;0.02254;0.017594;207.88;194.64;-410.42;
;-0.22316;1.0701;-0.037888;0.53321;0.055176;-0.016673;207.88;194.64;-410.42;
;-0.27156;1.0174;-0.046341;0.58069;0.060097;-0.082465;207.88;194.64;-410.42;
;-0.30028;0.93614;-0.067627;0.6269;0.080467;-0.17458;207.85;194.96;-410.63;
;-0.30748;0.87392;-0.091187;0.66562;0.054665;-0.27585;207.85;194.96;-410.63;
;-0.2876;0.85059;-0.10678;0.71412;0.0038381;-0.36113;207.85;194.96;-410.63;
;-0.25815;0.86946;-0.11018;0.74606;-0.016469;-0.4171;207.85;194.96;-410.63;
;-0.22922;0.91791;-0.10788;0.76929;0.035276;-0.45374;207.76;194.91;-411.29;
;-0.1907;0.96719;-0.098969;0.77664;0.14612;-0.48094;207.76;194.91;-411.29;
;-0.16032;1.007;-0.085068;0.77685;0.22928;-0.47878;207.76;194.91;-411.29;
;-0.16109;1.031;-0.075851;0.78667;0.24986;-0.44971;207.76;194.91;-411.29;
;-0.19206;1.0458;-0.053284;0.81642;0.25676;-0.42028;207.12;194.89;-412.03;
;-0.23756;1.056;-0.0081482;0.86481;0.26438;-0.41439;207.12;194.89;-412.03;
;-0.27553;1.0571;0.043182;0.90756;0.22242;-0.42621;207.12;194.89;-412.03;
;-0.28979;1.0269;0.077835;0.91813;0.13721;-0.46615;207.12;194.89;-412.03;
;-0.26852;0.96779;0.10666;0.89111;0.096332;-0.51424;206.94;194.89;-412.63;
;-0.22539;0.91588;0.12875;0.85859;0.071555;-0.53582;206.94;194.89;-412.63;
;-0.17697;0.90558;0.1306;0.82434;0.035689;-0.54653;206.94;194.89;-412.63;
;-0.13831;0.92622;0.11139;0.77415;0.012983;-0.54163;206.94;194.89;-412.63;
;-0.11127;0.96036;0.084808;0.69115;0.025258;-0.53945;206.45;194.55;-413.1;
;-0.094223;1.0015;0.070938;0.59962;0.045122;-0.52529;206.45;194.55;-413.1;
;-0.098923;1.0376;0.075195;0.51688;0.036613;-0.49593;206.45;194.55;-413.1;
;-0.11035;1.0659;0.08522;0.4545;-0.0066446;-0.45281;206.45;194.55;-413.1;
;-0.11308;1.0836;0.080307;0.38171;-0.074359;-0.40891;205.87;194.93;-413.66;
;-0.10863;1.0947;0.051834;0.29357;-0.13206;-0.36489;205.87;194.93;-413.66;
;-0.10553;1.1017;0.016357;0.18538;-0.19737;-0.32088;205.87;194.93;-413.66;
;-0.11392;1.0991;-0.0045776;0.068475;-0.28366;-0.27473;205.87;194.93;-413.66;
;-0.13602;1.0951;-0.004425;-0.040302;-0.34735;-0.22667;205.68;195.25;-413.54;
;-0.16171;1.1014;-0.0035248;-0.15865;-0.39215;-0.19347;205.68;195.25;-413.54;
;-0.16537;1.1291;-0.033447;-0.32626;-0.39818;-0.18399;205.68;195.25;-413.54;
;-0.13896;1.1973;-0.087143;-0.54723;-0.36235;-0.14511;205.68;195.25;-413.54;
;-0.13544;1.3041;-0.074677;-0.7229;-0.2079;-0.010275;205.17;196.48;-413.08;
;-0.16223;1.3745;0.031464;-0.83371;-0.075184;0.15331;205.17;196.48;-413.08;
;-0.18863;1.3628;0.081924;-1.0142;-0.076075;0.2465;205.17;196.48;-413.08;
;-0.24158;1.3078;0.071808;-1.2302;-0.11904;0.25539;205.17;196.48;-413.08;
;-0.33698;1.2481;0.06813;-1.4474;-0.17226;0.21033;205.27;198.13;-411.58;
;-0.41408;1.1923;0.0078735;-1.7367;-0.23682;0.13819;205.27;198.13;-411.58;
;-0.44348;1.1299;-0.13594;-2.1071;-0.37993;0.12351;205.27;198.13;-411.58;
;-0.47731;1.0577;-0.24811;-2.4754;-0.51183;0.1539;205.27;198.13;-411.58;
;-0.53027;0.98897;-0.24226;-2.7432;-0.49509;0.17743;205.12;200.66;-409.81;
;-0.59558;0.91325;-0.15884;-2.9109;-0.49085;0.17842;205.12;200.66;-409.81;
;-0.6593;0.84999;-0.085358;-3.02;-0.75146;0.23141;205.12;200.66;-409.81;
;-0.703;0.8609;-0.0032959;-3.0298;-1.2213;0.37734;205.12;200.66;-409.81;
;-0.73395;0.92709;0.10822;-2.9066;-1.7707;0.56827;205.89;202.86;-405.72;
;-0.72498;1.0185;0.18393;-2.6605;-2.174;0.7174;205.89;202.86;-405.72;
;-0.67987;1.1085;0.17729;-2.387;-2.3653;0.77809;205.89;202.86;-405.72;
;-0.61012;1.1677;0.12338;-2.1847;-2.4913;0.79574;205.89;202.86;-405.72;
;-0.52351;1.1805;0.049576;-2.08;-2.5118;0.77881;206.47;204.75;-401.53;
;-0.42374;1.1664;0.00093079;-2.0247;-2.1106;0.78068;206.47;204.75;-401.53;
;-0.33437;1.1842;-0.0027771;-1.929;-1.1135;0.85679;206.47;204.75;-401.53;
;-0.21686;1.2127;-0.01828;-1.935;-0.30208;0.94588;206.47;204.75;-401.53;
;-0.087738;1.168;-0.0033264;-1.997;0.28224;0.88622;208.19;205.51;-398.14;
;-0.048599;1.0527;0.086472;-2.0905;0.89098;0.81349;208.19;205.51;-398.14;
;-0.014862;0.97224;0.15686;-2.1852;1.3726;0.76014;208.19;205.51;-398.14;
;0.016235;0.91023;0.22066;-2.1972;1.6163;0.73432;208.19;205.51;-398.14;
;0.024612;0.83008;0.28893;-2.1083;1.7276;0.72988;210.07;206.16;-395;
;0.0077515;0.76288;0.33755;-1.9397;1.718;0.73437;210.07;206.16;-395;
;-0.02446;0.68776;0.35582;-1.7568;1.6336;0.74787;210.07;206.16;-395;
;-0.073395;0.61429;0.3398;-1.5685;1.5275;0.74529;210.07;206.16;-395;
;-0.13048;0.56564;0.30019;-1.3906;1.4294;0.74082;211.65;206.14;-392.57;
;-0.18512;0.53564;0.24451;-1.2068;1.3218;0.73294;211.65;206.14;-392.57;
;-0.23734;0.51375;0.18541;-0.99574;1.1774;0.74388;211.65;206.14;-392.57;
;-0.28416;0.50053;0.14865;-0.78987;1.1043;0.74482;211.65;206.14;-392.57;
;-0.33018;0.47627;0.12907;-0.53807;0.98195;0.73003;212.88;206.25;-390.51;
;-0.37819;0.45213;0.13988;-0.25479;0.87109;0.69412;212.88;206.25;-390.51;
;-0.38712;0.43886;0.19131;0.028139;0.84078;0.63717;212.88;206.25;-390.51;
;-0.37538;0.43002;0.23441;0.27216;0.81331;0.56357;212.88;206.25;-390.51;
;-0.35297;0.4296;0.24817;0.47961;0.73935;0.49067;213.61;206.23;-389.55;
;-0.32686;0.44044;0.25435;0.66547;0.65273;0.4189;213.61;206.23;-389.55;
;-0.29901;0.45306;0.25992;0.86214;0.53074;0.35405;213.61;206.23;-389.55;
;-0.27643;0.45934;0.2618;1.0719;0.39261;0.30375;213.61;206.23;-389.55;
;-0.2552;0.45207;0.26857;1.3048;0.27208;0.26081;214.24;206.89;-389.85;
;-0.22643;0.44476;0.28314;1.5689;0.15795;0.21801;214.24;206.89;-389.85;
;-0.19073;0.43477;0.30644;1.8798;0.059451;0.14955;214.24;206.89;-389.85;
;-0.15128;0.42561;0.3369;2.219;-0.044298;0.036641;214.24;206.89;-389.85;
;-0.11375;0.43437;0.35818;2.5486;-0.15284;-0.14533;214.07;207.75;-391.5;
;-0.076218;0.48497;0.36697;2.8214;-0.23078;-0.40804;214.07;207.75;-391.5;
;-0.050995;0.61705;0.37151;2.9561;-0.21222;-0.70151;214.07;207.75;-391.5;
;-0.070557;0.81281;0.36954;2.9038;-0.067085;-0.92069;214.07;207.75;-391.5;
;-0.14409;1.011;0.36137;2.6166;0.21589;-0.98848;213.53;208.71;-394.44;
;-0.27499;1.224;0.436;2.0257;0.53706;-0.88157;213.53;208.71;-394.44;
;-0.46475;1.4757;0.64183;1.0758;0.71671;-0.58873;213.53;208.71;-394.44;
;-0.57169;1.7035;0.86444;0.10796;0.51467;-0.21099;213.53;208.71;-394.44;
;-0.47682;1.755;0.99854;-0.34617;-0.22442;0.12711;212.11;209.39;-396.07;
;-0.30611;1.5376;0.92847;-0.56098;-1.0981;0.40352;212.11;209.39;-396.07;
;-0.18483;1.1711;0.75975;-0.86507;-1.6344;0.55936;212.11;209.39;-396.07;
;-0.029175;0.83267;0.67386;-1.0704;-1.808;0.54099;212.11;209.39;-396.07;
;0.12135;0.64806;0.61848;-0.97278;-1.7537;0.37981;212.84;209.63;-394.29;
;0.13326;0.64943;0.51759;-0.67104;-1.4633;0.15512;212.84;209.63;-394.29;
;-0.087799;0.89861;0.42816;-0.5205;-0.75559;-0.071987;212.84;209.63;-394.29;
;-0.49957;1.5502;0.53566;-0.34413;0.41298;-0.28892;212.84;209.63;-394.29;
;-0.92671;2.6374;0.65385;0.34722;1.2559;-0.01364;213.32;209.65;-392.62;
;-0.96301;2.8997;0.3085;1.0898;1.5561;1.0388;213.32;209.65;-392.62;
;-0.30826;1.9881;-0.39619;1.6262;1.278;1.4624;213.32;209.65;-392.62;
;0.28883;1.084;-0.8696;1.425;-0.45951;0.98611;213.32;209.65;-392.62;
;0.034653;0.46915;-0.61925;0.86922;-0.9649;0.37273;214.89;209.81;-393.25;
;-0.43192;0.021393;-0.35771;0.97152;-0.37179;-0.44692;214.89;209.81;-393.25;
;-0.49135;-0.3125;-0.49733;1.1325;0.014868;-1.2637;214.89;209.81;-393.25;
;-0.37517;-0.3054;-0.43298;0.9577;0.6607;-1.8479;214.89;209.81;-393.25;
;-0.33368;0.11974;-0.15593;1.047;1.135;-1.8376;214.05;210.02;-393.96;
;-0.29402;0.6924;0.013458;1.6578;1.1058;-1.1547;214.05;210.02;-393.96;
;-0.15793;1.2762;-0.057877;2.2805;0.78385;-0.2278;214.05;210.02;-393.96;
;0.017181;1.6755;-0.32706;2.3449;0.32751;0.28235;214.05;210.02;-393.96;
;0.00094604;1.5266;-0.56136;1.8787;-0.070108;0.3945;213.3;210.3;-396.02;
;-0.30774;1.0898;-0.40276;1.3041;0.21378;0.28138;213.3;210.3;-396.02;
;-0.68839;0.80157;-0.06839;0.91937;0.536;-0.019576;213.3;210.3;-396.02;
;-0.92177;0.74474;0.0914;0.79346;0.15038;-0.21704;213.3;210.3;-396.02;
;-0.8735;0.91559;0.10114;0.81238;-0.98418;-0.19925;213.34;210.38;-397.25;
;-0.64378;1.1654;0.1124;0.83999;-1.8648;-0.041059;213.34;210.38;-397.25;
;-0.43427;1.3065;0.12544;0.77523;-2.0162;0.12042;213.34;210.38;-397.25;
;-0.29131;1.2677;0.068848;0.60591;-1.7878;0.19879;213.34;210.38;-397.25;
;-0.15094;1.1115;0.062469;0.53348;-1.5437;0.20378;213.59;210.55;-397.86;
;0.020477;0.93649;0.041962;0.56396;-1.4506;0.17829;213.59;210.55;-397.86;
;0.18173;0.83684;-0.033371;0.56275;-1.2843;0.12482;213.59;210.55;-397.86;
;0.24837;0.81541;-0.095398;0.48976;-0.97196;0.055984;213.59;210.55;-397.86;
;0.20717;0.86949;-0.1039;0.40941;-0.60064;-0.0025444;213.9;210.1;-398.28;
;0.12602;0.9697;-0.05191;0.39585;-0.27546;-0.023649;213.9;210.1;-398.28;
;0.052322;1.0382;-0.00073242;0.44404;-0.037111;-0.042612;213.9;210.1;-398.28;
;-0.0009613;1.0426;0.0088806;0.49606;0.12024;-0.08807;213.9;210.1;-398.28;
;-0.049759;1.0024;-0.0079651;0.53275;0.22858;-0.16732;213.62;210.24;-398.49;
;-0.11432;0.95776;-0.037689;0.56173;0.28482;-0.2611;213.62;210.24;-398.49;
;-0.18327;0.92764;-0.055008;0.59997;0.30037;-0.35888;213.62;210.24;-398.49;
;-0.2419;0.91211;-0.052582;0.64092;0.30613;-0.43774;213.62;210.24;-398.49;
;-0.29192;0.91626;-0.046799;0.68084;0.30367;-0.48299;213.64;210.46;-398.96;
;-0.3325;0.91934;-0.045731;0.69606;0.30003;-0.49057;213.64;210.46;-398.96;
;-0.34744;0.90935;-0.041519;0.7005;0.32215;-0.49018;213.64;210.46;-398.96;
;-0.34633;0.89769;-0.044418;0.69645;0.31706;-0.49107;213.64;210.46;-398.96;
;-0.34497;0.88687;-0.050781;0.67762;0.3109;-0.51048;213.14;210.4;-399.65;
;-0.34196;0.8808;-0.038406;0.69159;0.30417;-0.53363;213.14;210.4;-399.65;
;-0.31477;0.89061;-0.01358;0.72869;0.24683;-0.55747;213.14;210.4;-399.65;
;-0.26459;0.89615;-0.010193;0.75701;0.14801;-0.54894;213.14;210.4;-399.65;
;-0.20825;0.89687;-0.0045624;0.781;0.10844;-0.54249;212.34;210.34;-400.26;
;-0.16299;0.90575;0.003006;0.78572;0.08884;-0.52793;212.34;210.34;-400.26;
;-0.12804;0.93663;-0.0046997;0.76402;0.075879;-0.50103;212.34;210.34;-400.26;
;-0.1113;0.97342;-0.020813;0.70317;0.065267;-0.47394;212.34;210.34;-400.26;
;-0.11987;0.99631;-0.023743;0.62239;0.06059;-0.44417;211.74;210.5;-400.75;
;-0.14325;1.0096;-0.0090332;0.53095;0.054313;-0.41555;211.74;210.5;-400.75;
;-0.17236;1.0225;0.022369;0.45628;0.055201;-0.37869;211.74;210.5;-400.75;
;-0.19594;1.0486;0.043518;0.3986;0.070523;-0.32966;211.74;210.5;-400.75;
;-0.21025;1.0839;0.041611;0.35661;0.082553;-0.28865;211.2;210.48;-401;
;-0.21407;1.1035;0.02832;0.30687;0.061208;-0.24986;211.2;210.48;-401;
;-0.2074;1.0947;0.0077515;0.24866;-0.0038784;-0.22136;211.2;210.48;-401;
;-0.19772;1.0787;-0.0017548;0.18754;-0.10297;-0.20246;211.2;210.48;-401;
;-0.21194;1.0808;0.0072479;0.13878;-0.23017;-0.20092;211.04;210.43;-401.07;
;-0.25713;1.1045;0.03064;0.099173;-0.36533;-0.20833;211.04;210.43;-401.07;
;-0.30559;1.1348;0.058762;0.044755;-0.46254;-0.22433;211.04;210.43;-401.07;
;-0.32521;1.1586;0.066376;-0.040245;-0.49443;-0.25557;211.04;210.43;-401.07;
;-0.30984;1.1758;0.055054;-0.16543;-0.46106;-0.29579;210.98;210.5;-400.41;
;-0.25026;1.1961;0.018906;-0.34848;-0.4395;-0.33415;210.98;210.5;-400.41;
;-0.15115;1.2339;-0.042557;-0.5915;-0.43908;-0.34124;210.98;210.5;-400.41;
;-0.093491;1.303;-0.046143;-0.80835;-0.31337;-0.2446;210.98;210.5;-400.41;
;-0.13286;1.3402;0.058014;-0.93518;-0.1655;-0.04535;210.82;209.96;-399.47;
;-0.21379;1.3005;0.12289;-1.1755;-0.15511;0.071197;210.82;209.96;-399.47;
;-0.25104;1.2295;0.018845;-1.6001;-0.24488;0.10016;210.82;209.96;-399.47;
;-0.30833;1.1525;-0.1349;-2.0132;-0.35452;0.20661;210.82;209.96;-399.47;
;-0.38542;1.1194;-0.19508;-2.2962;-0.417;0.3958;211.16;209.85;-397.03;
;-0.47151;1.0896;-0.15404;-2.5313;-0.43653;0.56803;211.16;209.85;-397.03;
;-0.5567;1.0112;-0.073273;-2.7615;-0.43595;0.6818;211.16;209.85;-397.03;
;-0.62192;0.91684;0.0029907;-2.8985;-0.48282;0.75575;211.16;209.85;-397.03;
;-0.62663;0.85387;0.044647;-2.8872;-0.6969;0.80452;212.49;209.32;-393.35;
;-0.58682;0.86362;0.053802;-2.7997;-1.044;0.86846;212.49;209.32;-393.35;
;-0.56062;0.97209;0.07457;-2.6481;-1.4661;0.93616;212.49;209.32;-393.35;
;-0.56447;1.1054;0.11018;-2.4093;-1.8978;0.97853;212.49;209.32;-393.35;
;-0.56921;1.1862;0.14177;-2.123;-2.1437;0.9723;214.26;208.03;-389.79;
;-0.55434;1.1994;0.14793;-1.8743;-2.1485;0.96678;214.26;208.03;-389.79;
;-0.50897;1.1765;0.13097;-1.7127;-1.9053;0.95587;214.26;208.03;-389.79;
;-0.4377;1.1721;0.072708;-1.7037;-1.4138;0.93973;214.26;208.03;-389.79;
;-0.34653;1.1532;-0.011505;-1.7662;-0.63113;0.96251;216.44;206.83;-387.8;
;-0.22603;1.1541;-0.08403;-1.8815;0.13273;1.0768;216.44;206.83;-387.8;
;-0.12129;1.1444;-0.10313;-2.0986;0.45831;1.0948;216.44;206.83;-387.8;
;-0.10616;1.0477;0.0077972;-2.1924;0.68353;1.0504;216.44;206.83;-387.8;
;-0.13469;0.93147;0.16202;-2.1473;0.76554;0.97872;217.55;205.24;-385.22;
;-0.15672;0.84511;0.27713;-1.9999;0.7724;0.93736;217.55;205.24;-385.22;
;-0.17473;0.79579;0.34851;-1.8461;0.79806;0.92237;217.55;205.24;-385.22;
;-0.17592;0.76099;0.37384;-1.7269;0.91531;0.91831;217.55;205.24;-385.22;
;-0.17372;0.72502;0.3486;-1.628;0.96192;0.8865;218.36;204.07;-383.55;
;-0.18503;0.67979;0.30983;-1.5064;0.96837;0.83943;218.36;204.07;-383.55;
;-0.18944;0.62395;0.25267;-1.372;1.0176;0.74583;218.36;204.07;-383.55;
;-0.18657;0.59363;0.19009;-1.2308;1.0025;0.65694;218.36;204.07;-383.55;
;-0.19742;0.57938;0.14661;-1.0728;0.99174;0.56079;218.58;202.88;-382.05;
;-0.20528;0.55644;0.13664;-0.90767;0.99362;0.46973;218.58;202.88;-382.05;
;-0.22523;0.52721;0.14467;-0.74136;1.0324;0.3812;218.58;202.88;-382.05;
;-0.24698;0.50159;0.17999;-0.55569;1.131;0.29542;218.58;202.88;-382.05;
;-0.2641;0.47545;0.21619;-0.31547;1.1586;0.22918;218.34;201.94;-381.1;
;-0.283;0.43588;0.23331;-0.048423;1.1108;0.16784;218.34;201.94;-381.1;
;-0.29225;0.40128;0.24229;0.20962;1.0246;0.10713;218.34;201.94;-381.1;
;-0.28873;0.38127;0.25389;0.43136;0.91469;0.045485;218.34;201.94;-381.1;
;-0.27115;0.38651;0.26758;0.64543;0.77539;-0.018374;217.42;201.75;-381;
;-0.23915;0.4082;0.27856;0.84968;0.63966;-0.075426;217.42;201.75;-381;
;-0.20676;0.42584;0.2823;1.072;0.51976;-0.11802;217.42;201.75;-381;
;-0.1834;0.42973;0.29337;1.329;0.43694;-0.15723;217.42;201.75;-381;
;-0.16866;0.42972;0.31866;1.6115;0.40067;-0.20528;216.65;202.44;-381.49;
;-0.16026;0.42569;0.34865;1.9217;0.35957;-0.27581;216.65;202.44;-381.49;
;-0.1514;0.43298;0.38199;2.2231;0.29798;-0.3755;216.65;202.44;-381.49;
;-0.13275;0.46667;0.41516;2.4722;0.26143;-0.49639;216.65;202.44;-381.49;
;-0.10881;0.54338;0.45706;2.613;0.27841;-0.61899;216;203.33;-383.88;
;-0.085327;0.68544;0.4944;2.6274;0.33721;-0.7193;216;203.33;-383.88;
;-0.087006;0.88135;0.53333;2.5439;0.43467;-0.75147;216;203.33;-383.88;
;-0.1165;1.096;0.5753;2.3243;0.51122;-0.71043;216;203.33;-383.88;
;-0.18584;1.2962;0.63194;1.8543;0.57665;-0.57785;214.12;203.92;-386.07;
;-0.26082;1.4487;0.71265;1.0677;0.63801;-0.33214;214.12;203.92;-386.07;
;-0.27219;1.5303;0.76494;0.27059;0.51726;-0.023842;214.12;203.92;-386.07;
;-0.18623;1.5042;0.74786;-0.25734;0.12059;0.20531;214.12;203.92;-386.07;
;-0.076111;1.3339;0.62769;-0.67323;-0.30026;0.30009;213.09;204.16;-386.69;
;-0.012115;1.101;0.49963;-1.0215;-0.53957;0.25954;213.09;204.16;-386.69;
;-0.029999;0.93565;0.4856;-1.0084;-0.8212;0.11959;213.09;204.16;-386.69;
;-0.2003;0.914;0.49188;-0.73318;-1.14;-0.096188;213.09;204.16;-386.69;
;-0.53897;1.1242;0.48976;-0.51134;-1.1547;-0.47089;213.3;203.43;-385.87;
;-1.0066;1.8785;0.67128;0.16979;-0.6118;-0.91779;213.3;203.43;-385.87;
;-1.3723;2.8418;0.70946;1.0015;0.11155;-0.59316;213.3;203.43;-385.87;
;-1.285;2.6037;0.27782;1.1422;1.2976;0.4686;213.3;203.43;-385.87;
;-0.42302;1.3751;-0.32362;1.6186;1.3885;0.55131;212.39;203.45;-386.49;
;0.31679;0.52147;-0.83104;2.2033;0.19658;0.061863;212.39;203.45;-386.49;
;0.27107;-0.013687;-1.1678;1.9831;-0.052201;-0.41505;212.39;203.45;-386.49;
;-0.0010071;-0.29214;-1.1853;1.7427;0.052492;-0.95568;212.39;203.45;-386.49;
;-0.0010529;-0.1033;-0.97774;1.2151;0.21825;-1.408;211.94;203.92;-388.54;
;-0.036041;0.42967;-0.55992;0.61783;0.88343;-1.3534;211.94;203.92;-388.54;
;-0.35002;1.0738;0.087845;0.62067;1.6333;-0.65092;211.94;203.92;-388.54;
;-0.62172;1.5993;0.37067;1.2759;0.98019;0.23615;211.94;203.92;-388.54;
;-0.56708;1.6601;0.11247;1.6829;-0.23036;0.68926;210.58;204.1;-389.38;
;-0.39856;1.2549;-0.20723;1.3947;-0.87221;0.79528;210.58;204.1;-389.38;
;-0.53209;0.86049;-0.27542;0.84314;-0.85532;0.64547;210.58;204.1;-389.38;
;-0.68484;0.67146;-0.081238;0.60237;-0.83341;0.44942;210.58;204.1;-389.38;
;-0.66673;0.68848;0.08725;0.65411;-1.1147;0.30754;211.2;204.51;-390.61;
;-0.47699;0.80782;0.087234;0.74027;-1.4568;0.27153;211.2;204.51;-390.61;
;-0.30151;0.9527;0.012482;0.67586;-1.6553;0.33512;211.2;204.51;-390.61;
;-0.1474;1.0712;-0.066895;0.60155;-1.7407;0.45563;211.2;204.51;-390.61;
;-0.0086823;1.1031;-0.06424;0.59989;-1.6422;0.53485;211.82;204.43;-391.14;
;0.09938;1.0513;-0.037018;0.65078;-1.3472;0.53367;211.82;204.43;-391.14;
;0.17171;0.96524;-0.041412;0.69695;-0.95728;0.47923;211.82;204.43;-391.14;
;0.20294;0.8871;-0.068481;0.65888;-0.5552;0.36536;211.82;204.43;-391.14;
;0.1796;0.84026;-0.09668;0.55229;-0.14515;0.21404;212.47;204.49;-391.65;
;0.083481;0.86223;-0.10109;0.45125;0.22998;0.068756;212.47;204.49;-391.65;
;-0.067429;0.94547;-0.068817;0.40682;0.48055;-0.034119;212.47;204.49;-391.65;
;-0.21667;1.0164;-0.024521;0.45029;0.57229;-0.10772;212.47;204.49;-391.65;
;-0.32008;1.0174;-0.0031281;0.53662;0.53038;-0.19357;212.1;204.5;-392.19;
;-0.36839;0.95769;-0.032288;0.60411;0.41122;-0.2888;212.1;204.5;-392.19;
;-0.39081;0.88414;-0.071182;0.68803;0.28119;-0.38454;212.1;204.5;-392.19;
;-0.40288;0.84703;-0.095459;0.76813;0.20323;-0.466;212.1;204.5;-392.19;
;-0.39532;0.85419;-0.12038;0.82073;0.16089;-0.52186;211.3;204.88;-392.92;
;-0.36623;0.88536;-0.13831;0.84961;0.097283;-0.55104;211.3;204.88;-392.92;
;-0.33194;0.92665;-0.13083;0.86221;0.063556;-0.55049;211.3;204.88;-392.92;
;-0.28896;0.95908;-0.10313;0.85785;0.089434;-0.53634;211.3;204.88;-392.92;
;-0.24232;0.9753;-0.077133;0.82959;0.12997;-0.52197;210.26;204.89;-393.91;
;-0.22485;0.98265;-0.063385;0.80323;0.17253;-0.5079;210.26;204.89;-393.91;
;-0.24304;0.99918;-0.048111;0.797;0.18401;-0.4917;210.26;204.89;-393.91;
;-0.27205;1.0258;-0.025177;0.80163;0.18657;-0.46879;210.26;204.89;-393.91;
;-0.28046;1.0439;-0.0036011;0.80083;0.1438;-0.43871;209.34;204.86;-394.81;
;-0.25514;1.0367;0.018173;0.78002;0.077028;-0.4235;209.34;204.86;-394.81;
;-0.21501;1.0195;0.04335;0.7384;0.027454;-0.41695;209.34;204.86;-394.81;
;-0.17682;1.007;0.067673;0.68256;0.016062;-0.42464;209.34;204.86;-394.81;
;-0.14728;0.98955;0.091187;0.60674;-0.021663;-0.44036;208.67;204.61;-395.64;
;-0.13225;0.96616;0.11166;0.53881;-0.092144;-0.46539;208.67;204.61;-395.64;
;-0.13857;0.95038;0.12326;0.48161;-0.16016;-0.48928;208.67;204.61;-395.64;
;-0.15813;0.96884;0.11461;0.43301;-0.2022;-0.50917;208.67;204.61;-395.64;
;-0.17258;1.0157;0.095062;0.38063;-0.19791;-0.51027;207.74;204.57;-396.13;
;-0.16805;1.0701;0.071503;0.32681;-0.18984;-0.50356;207.74;204.57;-396.13;
;-0.13855;1.1086;0.040771;0.24657;-0.16039;-0.47834;207.74;204.57;-396.13;
;-0.081894;1.122;-0.0089569;0.1384;-0.11225;-0.45686;207.74;204.57;-396.13;
;-0.036392;1.1194;-0.058044;0.025307;-0.091212;-0.42053;206.78;204.41;-396.5;
;-0.0466;1.1145;-0.079132;-0.08571;-0.091763;-0.36222;206.78;204.41;-396.5;
;-0.11626;1.1145;-0.062057;-0.17682;-0.081471;-0.28819;206.78;204.41;-396.5;
;-0.20198;1.1255;-0.024338;-0.25701;-0.052808;-0.24576;206.78;204.41;-396.5;
;-0.25114;1.1518;-0.0056458;-0.37086;-0.0366;-0.26562;205.95;204.59;-395.86;
;-0.25998;1.1947;-0.026398;-0.52903;-0.01676;-0.27446;205.95;204.59;-395.86;
;-0.27951;1.2565;-0.0083923;-0.64463;0.082057;-0.21142;205.95;204.59;-395.86;
;-0.28209;1.2945;0.056595;-0.73156;0.1054;-0.14709;205.95;204.59;-395.86;
;-0.24347;1.2734;0.050278;-0.91415;-0.014456;-0.11955;205.32;204.45;-395.51;
;-0.23589;1.2075;-0.0016022;-1.1814;-0.091811;-0.069102;205.32;204.45;-395.51;
;-0.29855;1.1297;-0.030136;-1.4611;-0.098046;0.0042057;205.32;204.45;-395.51;
;-0.36253;1.0915;-0.089127;-1.8132;-0.10133;0.05586;205.32;204.45;-395.51;
;-0.4175;1.0875;-0.21094;-2.2127;-0.20257;0.20881;204.86;204.38;-393.82;
;-0.51688;1.063;-0.29079;-2.5098;-0.36003;0.44148;204.86;204.38;-393.82;
;-0.62645;1.0031;-0.23341;-2.7082;-0.4596;0.62105;204.86;204.38;-393.82;
;-0.70448;0.93373;-0.12225;-2.8671;-0.52808;0.70975;204.86;204.38;-393.82;
;-0.73766;0.87743;-0.037781;-2.9308;-0.73866;0.76405;205.4;204.18;-390.79;
;-0.72191;0.84695;0.022293;-2.8524;-1.1534;0.83503;205.4;204.18;-390.79;
;-0.68785;0.89806;0.04776;-2.7108;-1.6782;0.91411;205.4;204.18;-390.79;
;-0.6673;1.0056;0.072266;-2.5481;-2.1355;1.0014;205.4;204.18;-390.79;
;-0.6403;1.1005;0.11494;-2.346;-2.4377;1.0539;206.72;203.73;-387.79;
;-0.59384;1.1545;0.14371;-2.0875;-2.6088;1.0212;206.72;203.73;-387.79;
